id,created_at,text,hashtags,media_url
1426722804427366402,2021-08-15 01:49:58+00:00,b'okay I\xe2\x80\x99m done https://t.co/lfPi8vU0Xk',[],http://pbs.twimg.com/ext_tw_video_thumb/1426722769027444743/pu/img/jMdRNIvGxN-ElBFI.jpg
1426699186263793666,2021-08-15 00:16:07+00:00,b'someone has a SHORT temper @Gervontaa !! https://t.co/0PIsCZUQsg',[],http://pbs.twimg.com/media/E8ynWPKWUAQOz6s.jpg
1426661953829801984,2021-08-14 21:48:10+00:00,b'RT @ShowtimeBoxing: .@jakepaul hit list \xf0\x9f\x8e\xaf \n\n#PaulWoodley 8.29 on SHO PPV. https://t.co/64kWhWUvGR',"[{'text': 'PaulWoodley', 'indices': [44, 56]}]",http://pbs.twimg.com/ext_tw_video_thumb/1426651663029444618/pu/img/FdgImI03BKmUqHnq.jpg
1426603805018365961,2021-08-14 17:57:06+00:00,b'Hit list. https://t.co/o1MLN4QiG9',[],http://pbs.twimg.com/media/E8xQmG4WQAkwZL0.jpg
1424864722768302081,2021-08-09 22:46:37+00:00,"b'Amazing stat.. U.S. women won 66 medals, comprising a\xc2\xa0record 58.4%\xc2\xa0of the American total.. that\xe2\x80\x99s insane!! One of those women is Gold medalist @ktnago13 from Cleveland! Katie if you are reading this I hope you will come to my fight in Cleveland as my guest on August 29th\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/sTJN7T0Szh'",[],http://pbs.twimg.com/media/E8Yi6d_XIAAwvHj.jpg
1424436105617809413,2021-08-08 18:23:26+00:00,b'3 weeks. Sunday August 29th. \xf0\x9f\x8e\xaf https://t.co/3eGLRiVdc7',[],http://pbs.twimg.com/media/E8SdAd4WQAIdDN0.jpg
1423370135813853184,2021-08-05 19:47:39+00:00,b'SoOOoo @danawhite \n\nDoEs DiS mEaN uR Big StAr CoNoR @TheNotoriousMMA LoSiNg aPpEaL ?! https://t.co/WgG3695ol8',[],http://pbs.twimg.com/ext_tw_video_thumb/1423369411327631360/pu/img/CFqpTPr-D2PzL-CK.jpg
1423364806950592512,2021-08-05 19:26:29+00:00,b'this guy knows a lot about appeal !! https://t.co/l4GCHhW5U0',[],http://pbs.twimg.com/media/E8DOvqxXMAQvBE6.jpg
1423050394989694980,2021-08-04 22:37:07+00:00,b'should I start streaming ?! @DigitalStormPC https://t.co/wGsGekGLDJ',[],http://pbs.twimg.com/media/E7-wygdWUAAT0BD.jpg
1422316076164124674,2021-08-02 21:59:12+00:00,b'we in Times Square w it https://t.co/1qMdnJWPd4',[],http://pbs.twimg.com/media/E70U7LLXMAAbSLU.jpg
1422294292844982275,2021-08-02 20:32:39+00:00,b'the shit talk has began\xf0\x9f\x98\x82\n\n@tommytntfury vs @anthony_foreal \n\nSunday August 29th https://t.co/QLVAuBwR6g',[],http://pbs.twimg.com/ext_tw_video_thumb/1422294144601530370/pu/img/LWKWm1cIIWbCX3ji.jpg
1421895259584405506,2021-08-01 18:07:02+00:00,b'RT @ShowtimeBoxing: 4\xef\xb8\x8f\xe2\x83\xa3 \xf0\x9d\x97\xaa\xf0\x9d\x97\x98\xf0\x9d\x97\x98\xf0\x9d\x97\x9e\xf0\x9d\x97\xa6 \xe2\x8f\xb3\n\n\xf0\x9f\x97\x93#PaulWoodley: 8.29 on SHO PPV\n\n\xf0\x9f\x8e\xab Tickets: https://t.co/2WDXsvv1DK https://t.co/5ZsFcbgNAQ',"[{'text': 'PaulWoodley', 'indices': [34, 46]}]",http://pbs.twimg.com/media/E7uS3HAWQAMwGfx.jpg
1421158284208246787,2021-07-30 17:18:33+00:00,b'lil sparring session https://t.co/ZhhOay62AK',[],http://pbs.twimg.com/ext_tw_video_thumb/1421158087302451208/pu/img/m3xfS3fkPQS-qbyA.jpg
1419047734917664772,2021-07-24 21:31:59+00:00,b'today was a dream come @Boxingbullies \n\ncheckout my Instagram for all the videos of how the day went https://t.co/HnxqfkCWS0',[],http://pbs.twimg.com/media/E7F4Yl9XMAc7LMP.jpg
1418233545886158853,2021-07-22 15:36:41+00:00,b'CLEVELAND OHIO\xe2\x80\xa6\n\ntickets are officially on sale to watch me KO Tyron Woodley\n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbcget em now\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\nhttps://t.co/RcbgkxAbrq https://t.co/iAZTwmi5zT',[],http://pbs.twimg.com/media/E66TPuhWUAgp1lV.jpg
1416953025202069505,2021-07-19 02:48:21+00:00,b'RT @calebpressley: \xf0\x9f\x8d\xa8SUNDAE CONVERSATION\xf0\x9f\x8d\xa8\nwith @jakepaul https://t.co/xzCYAdHquZ',[],http://pbs.twimg.com/amplify_video_thumb/1416761037869748230/img/bSjfBZUtqwdTd33_.jpg
1416468324481961986,2021-07-17 18:42:19+00:00,b'Used Bentley vs. Big Diesel Hummer H1 Alpha Sunday August 29th\xf0\x9f\x92\xb0 https://t.co/3BeR5Id9Qn',[],http://pbs.twimg.com/media/E6hObcZWYAUmoK6.jpg
1415745469142212619,2021-07-15 18:49:57+00:00,b'Official fight poster\xf0\x9f\x92\xb0Look into my eyes\xe2\x80\xa6I am knocking Tyron out on Sunday August 29th. Live on PPV everywhere @showtimeboxing https://t.co/fn4gew2ry3',[],http://pbs.twimg.com/media/E6W9ACIWEAQ2pBl.jpg
1415728806711676943,2021-07-15 17:43:45+00:00,b'Crazy press week but finally got time to get to a FedEx to ship this to Dustin\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\n\nIt\xe2\x80\x99s on the way @DustinPoirier \xf0\x9f\x92\x8e https://t.co/De4i6aVGQd',[],http://pbs.twimg.com/media/E6Wt16WXoAMCZLP.jpg
1415360320680316931,2021-07-14 17:19:31+00:00,b'Addison Rae looks different here https://t.co/cjSrpYNlzp',[],http://pbs.twimg.com/media/E6RetNbVoAMWBDS.jpg
1415051987712835584,2021-07-13 20:54:18+00:00,b'47 DAYS! Sunday August 29th. https://t.co/OOE7BJVqVa',[],http://pbs.twimg.com/ext_tw_video_thumb/1415051943064473603/pu/img/Ya7x5tLWZGdnV7zp.jpg
1414107604477898753,2021-07-11 06:21:40+00:00,b'mystic mac https://t.co/0WILgFucaP',[],http://pbs.twimg.com/ext_tw_video_thumb/1414107592276668417/pu/img/L_KBKqwKehOy5zXE.jpg
1414086124260130818,2021-07-11 04:56:19+00:00,b'aye @DustinPoirier want me to ship this to you? \n\n$100k gift from me\n\nI think you deserve it\n\nlmk https://t.co/4syOBL2vBJ',[],http://pbs.twimg.com/media/E5_X0smVoAYU7_a.jpg
1413851455518298115,2021-07-10 13:23:49+00:00,b'New $100k Sleepy Mcgregor Chain https://t.co/Aqcsk6feZk',[],http://pbs.twimg.com/ext_tw_video_thumb/1413850700614877189/pu/img/DpxQcmXahLq40TP4.jpg
1413275763139284992,2021-07-08 23:16:13+00:00,"b'I had my jeweler custom make me a $100,000 dollar diamond necklace of this frame \n\nReveal tomorrow https://t.co/XAmkJ2x8gZ'",[],http://pbs.twimg.com/media/E5z20DxWYAI_MSC.jpg
1413273001152421889,2021-07-08 23:05:15+00:00,b'. @danawhite https://t.co/t2n70Yvay4',[],http://pbs.twimg.com/media/E5z0TUtXMAItdDZ.jpg
1411041903039090691,2021-07-02 19:19:40+00:00,b'This Sha\xe2\x80\x99Carri Richardson situation is sickening\xe2\x80\xa6 https://t.co/cQuZy949z7',[],http://pbs.twimg.com/media/E5UHIOCXoAkHZi6.jpg
1410712472609341443,2021-07-01 21:30:37+00:00,b'https://t.co/TN96DcMSVU',[],http://pbs.twimg.com/media/E5PbgwlWYAAL2qY.jpg
1410711019920531458,2021-07-01 21:24:51+00:00,b'https://t.co/SXSlToZq9m',[],http://pbs.twimg.com/media/E5PaMWrWQAMKmXW.jpg
1410696761534992389,2021-07-01 20:28:12+00:00,b'shiver me timbers https://t.co/oHYhNj7X93',[],http://pbs.twimg.com/media/E5PNOWdX0AQg2a1.jpg
1410341651495763977,2021-06-30 20:57:07+00:00,b'so happy to see Sarah hit her goal\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc@TOOSWEET_Alpar https://t.co/p7tb6RwbX9',[],http://pbs.twimg.com/media/E5KKQOrX0AAFA2i.jpg
1409631866882183179,2021-06-28 21:56:41+00:00,b'Shadow would\xe2\x80\x99ve turned 46 today\xe2\x80\xa6 \n\nWe all miss you\xf0\x9f\x92\x94 https://t.co/gCihCetZfO',[],http://pbs.twimg.com/ext_tw_video_thumb/1409631772892147713/pu/img/Q3oybkgE6YvR37sg.jpg
1408847321115377665,2021-06-26 17:59:11+00:00,b'spot the difference https://t.co/OGnaK5mgP6',[],http://pbs.twimg.com/media/E407Kx5WQAI1o9l.jpg
1408552392954585091,2021-06-25 22:27:14+00:00,b'buy the dip https://t.co/wwETRhTcJD',[],http://pbs.twimg.com/ext_tw_video_thumb/1408552346985107463/pu/img/_gzW9bbsYGkYJIlu.jpg
1406684280722497539,2021-06-20 18:44:02+00:00,"b'as a father myself, today means a lot to me.\n\neven though they\xe2\x80\x99ve all lost a lot\xe2\x80\xa6 my sons all have made me so proud\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/LJPcX0LnTi'",[],http://pbs.twimg.com/media/E4WL4_SX0AY2B5h.jpg
1402821797091823618,2021-06-10 02:55:54+00:00,b'Pre Fight Speech \n\n@LoganPaul https://t.co/09cywGa60B',[],http://pbs.twimg.com/ext_tw_video_thumb/1402821268915646470/pu/img/fIYDK9WqeQuWNydY.jpg
1401703015422251018,2021-06-07 00:50:15+00:00,b'the younger us wouldn\xe2\x80\x99t believe how far we\xe2\x80\x99ve come. it\xe2\x80\x99s showtime. love you to death big bro. @LoganPaul https://t.co/7MRt8tHEtl',[],http://pbs.twimg.com/media/E3PZdaMWEAM-yDP.jpg
1401541040117530626,2021-06-06 14:06:37+00:00,b'Time for you to break the simulation tonight @loganpaul I\xe2\x80\x99m beyond proud of you. It\xe2\x80\x99s your turn to show the world how the fuck we do things. Go get this W then we going crazy\xf0\x9f\x8e\x89\xf0\x9f\x90\x90 https://t.co/MR4AIaS7T4',[],http://pbs.twimg.com/media/E3NGJZAXoAMbOzp.jpg
1400574097495674885,2021-06-03 22:04:20+00:00,b'The 5x UFC champ wouldn\xe2\x80\x99t take the bet\xf0\x9f\xa4\xa1 @TWooodley you don\xe2\x80\x99t have enough confidence to put your money where your mouth is\xf0\x9f\xa4\xa1\xf0\x9f\x98\xad https://t.co/wF3gxc5Zql',[],http://pbs.twimg.com/ext_tw_video_thumb/1400573978608128014/pu/img/sGaTOWuuujdV1oxA.jpg
1399853492240535556,2021-06-01 22:20:55+00:00,b'bff\xe2\x80\x99s! https://t.co/Dcyr17KuhQ',[],http://pbs.twimg.com/media/E21HVNAXEAI6LGy.jpg
1399735724497424388,2021-06-01 14:32:57+00:00,"b'Dear, @TWooodley thanks for being the second MMA fighter on my hit list. \n\nAugust 28th the 5x UFC champion is getting knocked out by a Disney actor. https://t.co/MHhMMp9EGl'",[],http://pbs.twimg.com/media/E2zcNaaXMAQ2Bwu.jpg
1397748384132370434,2021-05-27 02:55:58+00:00,b'GOTCHA STAGE @FloydMayweather https://t.co/UZaleKBXcj',[],http://pbs.twimg.com/ext_tw_video_thumb/1397748297163497473/pu/img/Iywrgk_upuo7qIK7.jpg
1395194610096377858,2021-05-20 01:48:11+00:00,b'BOUTTA PUT ON ANOTHER SHOW @ShowtimeBoxing https://t.co/vfIgovParD',[],http://pbs.twimg.com/ext_tw_video_thumb/1395194539514777604/pu/img/DmVtKCgSBilJP2Gl.jpg
1393652555088076807,2021-05-15 19:40:36+00:00,b'RETWEET IF I SHOULD KNOCKOUT 6IX9INE https://t.co/1xkaZgDlxA',[],http://pbs.twimg.com/ext_tw_video_thumb/1393652519100891140/pu/img/HSJvfcitKBDJWoIi.jpg
1393287885726621700,2021-05-14 19:31:32+00:00,"b'okay I\xe2\x80\x99ve done my research and I\xe2\x80\x99m going in on $yummy\n\nover 1,000,000 meals already served\xf0\x9f\x93\x88 https://t.co/3FAZzjFJve'",[],http://pbs.twimg.com/tweet_video_thumb/E1Xz8clWEAE8Yyx.jpg
1393279935842824194,2021-05-14 18:59:57+00:00,b'nobody taking my hat https://t.co/0hEZ8B3DRx',[],http://pbs.twimg.com/media/E1Xstq1XoA0ns-2.jpg
1393001198316265473,2021-05-14 00:32:21+00:00,b'buy the dip https://t.co/HggMSjNnSU',[],http://pbs.twimg.com/media/E1TvMzEUcAEDMBg.jpg
1391411789867401222,2021-05-09 15:16:36+00:00,"b'the greatest respect I have is for mothers who bring us into this world, dedicate their whole lives to us and stand beside us through the ups and downs. Happy Mother\xe2\x80\x99s Day to to all mothers around the world. Love you Ma\xf0\x9f\xa4\x8d https://t.co/hBwbLzWU5N'",[],http://pbs.twimg.com/media/E09JpdrXoAMzW81.jpg
1390444247409700866,2021-05-06 23:11:56+00:00,b'this didn\xe2\x80\x99t age well https://t.co/eihY8580i3',[],http://pbs.twimg.com/ext_tw_video_thumb/1390444208453046279/pu/img/9eBO_RRkdJfemwOf.jpg
1390417140713508871,2021-05-06 21:24:13+00:00,b'shop now \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\nhttps://t.co/Z6fKZE1mLK https://t.co/OccfpQI1ig',[],http://pbs.twimg.com/media/E0vBBESX0AERct2.jpg
1390413822003978242,2021-05-06 21:11:02+00:00,b'went as planned https://t.co/bw8WGwUkd5',[],http://pbs.twimg.com/ext_tw_video_thumb/1390413765787721734/pu/img/a7RqXTvxDEcZz0tg.jpg
1390057363995086855,2021-05-05 21:34:36+00:00,b'Hi I\xe2\x80\x99m Jake Paul and you\xe2\x80\x99re watching Disney Channel https://t.co/cDKGYnQJcC',[],http://pbs.twimg.com/media/E0p5zbfXEAchpdj.jpg
1389655800180772868,2021-05-04 18:58:55+00:00,b'In the past 2 weeks I... https://t.co/NfP8YwlG29',[],http://pbs.twimg.com/media/E0kMkq5WUAYeRrp.jpg
1387451077084262403,2021-04-28 16:58:09+00:00,b'So let\xe2\x80\x99s get this straight:\n\n1. Usman calls me out to fight on TMZ sports interview\n\n2. I quickly accept the challenge to fight and will give him biggest pay day of career ($10m+) \n\n3. Usman then backs out of fight because I\xe2\x80\x99m \xe2\x80\x9ca Disney kid\xe2\x80\x9d\n\n4. Usman visits Disney world https://t.co/CkUBZ5aVYM',[],http://pbs.twimg.com/media/E0E3ZvWWQAgK90R.jpg
1387450041586094081,2021-04-28 16:54:02+00:00,b'Hmmmm how\xe2\x80\x99s he gonna explain this one? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 https://t.co/K7a8Uo88F9 https://t.co/QXCIQOcjOk',[],http://pbs.twimg.com/media/E0E2da-XoAAfdid.jpg
1387436749509562368,2021-04-28 16:01:13+00:00,"b'Interested to be an LP with the #1 up and coming investment fund?\n\njoin our LP Zoom Webinar next Tuesday, May 4th. @geoffreywoo \n\nlimited spaces available*\n\nto be apart of the call pls fill this out\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\nhttps://t.co/FLSGFJdvwL https://t.co/M1IYrElTs4'",[],http://pbs.twimg.com/media/E0EqXr8X0AEswYU.jpg
1386699953846763523,2021-04-26 15:13:27+00:00,b'this is the fight we all wanna see https://t.co/c1jWRgmGe9',[],http://pbs.twimg.com/media/Ez6MQBXXEA0sAfz.jpg
1386387138653081600,2021-04-25 18:30:26+00:00,b'. @danawhite https://t.co/SI48eGkoaO',[],http://pbs.twimg.com/media/Ez1vwQ6X0AAHxIG.jpg
1386384045282582530,2021-04-25 18:18:08+00:00,b'https://t.co/IPi00JcTGZ',[],http://pbs.twimg.com/ext_tw_video_thumb/1386383994221117446/pu/img/utC-2S6HsDhjkLJf.jpg
1386334610582290438,2021-04-25 15:01:42+00:00,b'CHESS NOT CHECKERS\xf0\x9f\xa5\xb6 https://t.co/3MiHjTxv9D',[],http://pbs.twimg.com/ext_tw_video_thumb/1386334573034868740/pu/img/2I2TeQkzTzOU2M60.jpg
1386182456613670916,2021-04-25 04:57:06+00:00,b'FUCK JAKE PAUL\xe2\x98\xba\xef\xb8\x8f https://t.co/hFtTuPVVvX',[],http://pbs.twimg.com/media/Ezy1l8SXEAAPe_J.jpg
1386176614371844096,2021-04-25 04:33:53+00:00,b'Daniel Cormier online \n\xe2\x80\x9cImma Smack Jake Paul when I see him\xe2\x80\x9d\n\nDaniel Cormier in person... \xf0\x9f\xa4\x94 https://t.co/zHnssneYBV',[],http://pbs.twimg.com/ext_tw_video_thumb/1386175435483095041/pu/img/qt5kUDbXs9un9CB2.jpg
1385993640657444872,2021-04-24 16:26:49+00:00,b'Lol y\xe2\x80\x99all just found this out? https://t.co/ABVG7O4rS1',[],http://pbs.twimg.com/media/EzwJ3uOXIAUTPmw.jpg
1384950468040871936,2021-04-21 19:21:37+00:00,b'https://t.co/YskMbvp4oz',[],http://pbs.twimg.com/ext_tw_video_thumb/1384950412965462023/pu/img/w9PGDFSaL89ivApf.jpg
1384743998099701760,2021-04-21 05:41:11+00:00,b'THE GOAT just followed me so it\xe2\x80\x99s looking like the chiefs free safety @PatrickMahomes https://t.co/QBcZUESb24',[],http://pbs.twimg.com/media/EzeZU1-XsAA-wgq.jpg
1383970470828003329,2021-04-19 02:27:27+00:00,b'RT @444mayy: jake paul gotta fight this mf next https://t.co/bAw5VJhbDH',[],http://pbs.twimg.com/media/EzOz-GyVIAUG9Qa.jpg
1383892360191352837,2021-04-18 21:17:04+00:00,b'https://t.co/5R7FBovXMZ',[],http://pbs.twimg.com/media/EzSSw1nVUAMQVvb.jpg
1383848165065986052,2021-04-18 18:21:27+00:00,b'He was light work\n\nIn his own words \xe2\x80\x9cyou kicked my ass\xe2\x80\x9d \n\nI want to see Jake Paul vs. Dustin Prober https://t.co/SnkbdjidMb https://t.co/QXk9hjYGQ5',[],http://pbs.twimg.com/ext_tw_video_thumb/1383848050888613891/pu/img/sMW3eyl7Vl-RAV-p.jpg
1383822351326867465,2021-04-18 16:38:53+00:00,b'What should I buy with @danawhite\xe2\x80\x99s  $1m?\n\nI\xe2\x80\x99m thinking a Porsche 918 Spyder\xf0\x9f\xa7\x90 https://t.co/XVUUQuaKFE',[],http://pbs.twimg.com/media/EzRTF8lVkAIVt4D.jpg
1383663108271403011,2021-04-18 06:06:06+00:00,"b""RT @SportsCenter: The ringside view of Jake Paul's TKO. \n\n@ESPNRingside https://t.co/YgasSH1Br4""",[],http://pbs.twimg.com/media/EzO3rZkVgAIAF8v.jpg
1383662821502713863,2021-04-18 06:04:58+00:00,b'RT @triller: Shot of the night. #TrillerFightClub @jakepaul https://t.co/9dfGK2KJWx',"[{'text': 'TrillerFightClub', 'indices': [32, 49]}]",http://pbs.twimg.com/ext_tw_video_thumb/1383657975433162755/pu/img/Yz46qBRaYZUqUmVe.jpg
1383517722902888450,2021-04-17 20:28:24+00:00,b'TONIGHT WE GO TO WAR. Buy the fight now: https://t.co/zysSyAIwfg https://t.co/CTTMlOY718',[],http://pbs.twimg.com/media/EzM-B9dVEAMMgIS.jpg
1383210063641391105,2021-04-17 00:05:52+00:00,b'TOMORROW. \n\nhttps://t.co/6nHxlaS9Xw https://t.co/hgdgSrgnS5',[],http://pbs.twimg.com/ext_tw_video_thumb/1383209958301388801/pu/img/YKJOlQ5dT2a6Z1v0.jpg
1383076314769412103,2021-04-16 15:14:24+00:00,b'190.5\xe2\x9c\x85\n\nTV weigh-ins tonight https://t.co/Gf9lcDSrHS',[],http://pbs.twimg.com/ext_tw_video_thumb/1383076265373151243/pu/img/L9lqiPPb-YLsG6wj.jpg
1382113688648351744,2021-04-13 23:29:16+00:00,b'The Problem Bot is here\xf0\x9f\x98\x82 https://t.co/TKHsHrV5zi',[],http://pbs.twimg.com/ext_tw_video_thumb/1382113647275675651/pu/img/WGePtXfUJCxfhGeO.jpg
1382098408010354693,2021-04-13 22:28:33+00:00,b'4 DAYS \n\nhttps://t.co/8bdW3Dn3ES https://t.co/GR6HKNUCpX',[],http://pbs.twimg.com/media/Ey4zLOXXMAMX70V.jpg
1382090371598012417,2021-04-13 21:56:37+00:00,b'https://t.co/RgM5FweFpE',[],http://pbs.twimg.com/media/Ey4r298WUAAyIOD.jpg
1381677391249039363,2021-04-12 18:35:35+00:00,"b'5 DAYS. BE READY. #trillerfightclub @triller Order now on PPV through cable and satellite providers, https://t.co/SuaQJYPPcM or https://t.co/xPyRpybK9N https://t.co/LCKZCVNIsx'","[{'text': 'trillerfightclub', 'indices': [18, 35]}]",http://pbs.twimg.com/ext_tw_video_thumb/1381661873297371137/pu/img/BofDrqmdJymIp5bN.jpg
1380912388388618240,2021-04-10 15:55:44+00:00,b'RT @justinbieber: Performing at #TrillerFightClub in ATL on April 17. PPV tickets: https://t.co/N2kBXAmfMP https://t.co/OVKmjxFQ2K',"[{'text': 'TrillerFightClub', 'indices': [32, 49]}]",http://pbs.twimg.com/media/EyirBSLXMAU4ebO.jpg
1379645615722921984,2021-04-07 04:02:02+00:00,b'Be ready post fight...\n\nhttps://t.co/UxEXRXbEv6 \n\n@OriginProtocol \n@coryvanlew \n@spacerenders_ \n@NightRideVisual \n@WillSliney \n@MGO_GLKTKO \n@RTFKTstudios https://t.co/OJWwCRUR2d',[],http://pbs.twimg.com/ext_tw_video_thumb/1379645581249941505/pu/img/jVM08vOI3ApcUY01.jpg
1377349572494729219,2021-03-31 19:58:22+00:00,b'Cover of @Inkedmag \xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc https://t.co/B6yWVnXxd6',[],http://pbs.twimg.com/media/Ex1UIkzW8AAGaQP.jpg
1375868696980123649,2021-03-27 17:53:54+00:00,b'Everyone needs #SAFEMOON or this will be you \xf0\x9f\x93\x88 https://t.co/r9DCQG0pmQ',"[{'text': 'SAFEMOON', 'indices': [15, 24]}]",http://pbs.twimg.com/media/ExgRScVU4AEKFeE.jpg
1375623094866354178,2021-03-27 01:37:58+00:00,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/CO1DO6eSl5',[],http://pbs.twimg.com/media/Excx5t_VIAIkMCl.jpg
1375595565057118214,2021-03-26 23:48:34+00:00,b'Only time Ben Askren ever touches me ... he done fucked up https://t.co/qDuYSWsrcV',[],http://pbs.twimg.com/ext_tw_video_thumb/1375595449277550597/pu/img/m_XK1eEcPVauVd5B.jpg
1375464667519229953,2021-03-26 15:08:26+00:00,b'Jake Paul\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 Dana White\n\xc2\xa0\n\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 \xf0\x9f\xa4\x9d\n\n\xc2\xa0\xc2\xa0\xc2\xa0@DKSportsbook &gt;&gt;&gt; the rest\n\nOne thing we can agree on\xe2\x80\xa6new customers use promo code \xe2\x80\x9cJAKE\xe2\x80\x9d for a $100 FREE bet! #Ad https://t.co/sd8HdhiX0E https://t.co/Xvvopb45Kv',"[{'text': 'Ad', 'indices': [193, 196]}]",http://pbs.twimg.com/ext_tw_video_thumb/1375464325318512649/pu/img/5n20slCy9vwnbNPg.jpg
1374799105197813763,2021-03-24 19:03:43+00:00,b'THIS FRIDAY... https://t.co/byIKR2sppi',[],http://pbs.twimg.com/ext_tw_video_thumb/1374799056703258624/pu/img/tO29gc3GSQ31Yq0r.jpg
1372687470270242818,2021-03-18 23:12:50+00:00,b'\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc https://t.co/FcXnnlN04N',[],http://pbs.twimg.com/media/EwzD-eRXAAAs-wk.jpg
1372218319839895553,2021-03-17 16:08:36+00:00,b'Justin I love you. We\xe2\x80\x99re breaking PPV records April 17th. Belieb that! https://t.co/QfRxoFOc2l',[],http://pbs.twimg.com/media/EwsZScAXMAACcul.jpg
1371874529618886662,2021-03-16 17:22:30+00:00,b'INTRODUCING MY READY PLAYER ONE SELF: PROBLEM CHILD @GENIES. Digital merch drops coming soon \xe2\x9a\xa1\xef\xb8\x8f https://t.co/RmC9MT92oh',[],http://pbs.twimg.com/ext_tw_video_thumb/1371874507141623819/pu/img/1DNvdHvn3t6AnINt.jpg
1371537266741497859,2021-03-15 19:02:20+00:00,b'I\xe2\x80\x99m literally a tow truck. Ben Askren eatin Oreos right now. April 17th. 1 round knockout. https://t.co/0SQGENf3tn',[],http://pbs.twimg.com/ext_tw_video_thumb/1371537142741090319/pu/img/gJz5TywQ7OhMdlhJ.jpg
1369808508825272320,2021-03-11 00:32:52+00:00,"b'Dana let\xe2\x80\x99s double the bet up! $2 Million. We wire the money into escrow. $4 million total. Winner takes all. My team will be in touch to make a contract. After I knockout Ben, we can set up Jake Paul Vs. Dana White 2021 since you consider yourself a \xe2\x80\x9cBoxer\xe2\x80\x9d and me a \xe2\x80\x9cYouTuber\xe2\x80\x9d\xf0\x9f\xa4\xa1 https://t.co/QoHnbRvpHl'",[],http://pbs.twimg.com/ext_tw_video_thumb/1369808440349110281/pu/img/BVBjfsGgobppQ27h.jpg
1368974252523859970,2021-03-08 17:17:50+00:00,"b'Atlanta here we come\xf0\x9f\xa5\x8a 40 days away. Mark your calendars. History will be made. Dear @benaskren, after I knock you out I\xe2\x80\x99m sure the @atlantafalcons will hire you as a water boy :) @triller #TrillerFightClub https://t.co/HrEIq91n50'","[{'text': 'TrillerFightClub', 'indices': [188, 205]}]",http://pbs.twimg.com/media/Ev-S01SWgAEfZ05.jpg
1367193708551094272,2021-03-03 19:22:36+00:00,b'New YouTube video \n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\nhttps://t.co/nXn6SIb5gJ https://t.co/QYBdGIf30X',[],http://pbs.twimg.com/media/Evk_botWQAAgPBy.jpg
1366109716762550275,2021-02-28 19:35:12+00:00,b'..... https://t.co/Eo8k3krCqw',[],http://pbs.twimg.com/ext_tw_video_thumb/1366101385213857795/pu/img/t_eEdETwyQ6Dvx19.jpg
1364245197924745218,2021-02-23 16:06:16+00:00,b'MMA Chronicles pt. 2 @TheNotoriousMMA @TeamKhabib @danawhite @Benaskren @NateDiaz209 April 17th watch me knockout the @ufc \xe2\x80\x98s big bad Benjamin Askren on @triller https://t.co/o9Vv8RErJN',[],http://pbs.twimg.com/ext_tw_video_thumb/1364245011467038720/pu/img/KQtpJpIWlrWXCqEr.jpg
1358556253157490689,2021-02-07 23:20:26+00:00,b'double r double rolly https://t.co/WbiOErUDT7',[],http://pbs.twimg.com/media/EtqPptyWYAA6UVl.jpg
1357143519157235713,2021-02-04 01:46:44+00:00,b'A poem for Floyd Mayweather @FloydMayweather after I KO Ben Askren April 17th on @triller we can run it\xf0\x9f\x98\x81 https://t.co/JizFyl2Eab',[],http://pbs.twimg.com/ext_tw_video_thumb/1357143458364985346/pu/img/niv-6V70PKVQX4BW.jpg
1354949016421863433,2021-01-29 00:26:33+00:00,b'I think the robinhood CEO needs an ass whooping https://t.co/KGt57bqGRT',[],http://pbs.twimg.com/media/Es2-8vGXYAMs66A.jpg
